 AA, 163.337300, 5.242100, 0.000754, 0.000038, 0.000716,  GVWY, 114.269033, 6.803167, 0.000055, 0.000009 ,0.000046
 AA, 120.227500, 5.206083, 0.000584, 0.000034, 0.000550,  GVWY, 88.736143, 6.793393, 0.000057, 0.000009 ,0.000047
 AA, 129.801143, 5.146429, 0.000546, 0.000037, 0.000509,  GVWY, 97.075385, 6.799654, 0.000056, 0.000010 ,0.000046
 AA, 82.518812, 4.941625, 0.000515, 0.000040, 0.000475,  GVWY, 63.417375, 6.507292, 0.000064, 0.000011 ,0.000053
 AA, 128.777056, 5.011889, 0.000447, 0.000030, 0.000417,  GVWY, 100.416227, 6.554773, 0.000059, 0.000011 ,0.000049
 AA, 142.860500, 5.023300, 0.000381, 0.000032, 0.000349,  GVWY, 113.084700, 6.423650, 0.000050, 0.000008 ,0.000042
 AA, 145.732045, 4.964545, 0.000336, 0.000027, 0.000309,  GVWY, 116.588333, 6.412389, 0.000050, 0.000010 ,0.000040
 AA, 105.809583, 4.922125, 0.000285, 0.000029, 0.000256,  GVWY, 87.931750, 6.385813, 0.000049, 0.000010 ,0.000039
 AA, 102.019577, 4.375269, 0.000248, 0.000027, 0.000222,  GVWY, 87.555429, 6.735643, 0.000039, 0.000008 ,0.000031
 AA, 124.505357, 4.692214, 0.000224, 0.000025, 0.000199,  GVWY, 110.248167, 6.197500, 0.000045, 0.000008 ,0.000036
 AA, 129.351133, 4.662833, 0.000188, 0.000024, 0.000163,  GVWY, 117.080200, 6.086900, 0.000041, 0.000007 ,0.000033
 AA, 84.488062, 4.481312, 0.000166, 0.000021, 0.000145,  GVWY, 86.144375, 6.177875, 0.000042, 0.000010 ,0.000032
 AA, 113.227059, 4.307647, 0.000151, 0.000019, 0.000132,  GVWY, 126.991000, 6.077167, 0.000043, 0.000007 ,0.000036
 AA, 73.156528, 3.888194, 0.000136, 0.000018, 0.000117,  GVWY, 90.289750, 5.845000, 0.000046, 0.000012 ,0.000034
 AA, 91.494605, 3.485237, 0.000120, 0.000020, 0.000101,  GVWY, 128.845500, 5.630500, 0.000045, 0.000009 ,0.000035
 GVWY, 91.265000, 6.302000, 0.000015, 0.000004, 0.000011,  SHVR, 33.686684, 1.599474, 0.000015, 0.000004 ,0.000011
 GVWY, 119.117750, 5.883250, 0.000017, 0.000004, 0.000013,  SHVR, 54.995694, 2.499111, 0.000018, 0.000004 ,0.000013
 GVWY, 124.785833, 5.830000, 0.000019, 0.000005, 0.000015,  SHVR, 73.716294, 3.138794, 0.000019, 0.000004 ,0.000014
 GVWY, 136.351375, 5.967125, 0.000019, 0.000005, 0.000013,  SHVR, 79.951906, 3.413375, 0.000018, 0.000004 ,0.000014
 GVWY, 129.205900, 5.870800, 0.000019, 0.000004, 0.000015,  SHVR, 89.870533, 3.855900, 0.000022, 0.000005 ,0.000018
 GVWY, 132.288417, 6.095917, 0.000018, 0.000005, 0.000014,  SHVR, 100.944893, 4.232821, 0.000019, 0.000004 ,0.000015
 GVWY, 132.253786, 6.104500, 0.000019, 0.000004, 0.000015,  SHVR, 104.637654, 4.361500, 0.000019, 0.000004 ,0.000015
